"Gene","Var1"
"PCDHB10","Oligodendrocyte_Cahoy_all"
"HEXB","Oligodendrocyte_Cahoy_all"
"PAPSS1","Oligodendrocyte_Cahoy_all"
"RNF141","Oligodendrocyte_Cahoy_all"
"CYB5B","Oligodendrocyte_Cahoy_all"
"HDAC1","Oligodendrocyte_Cahoy_all"
"CDCA8","Oligodendrocyte_Cahoy_all"
"PRKG2","Oligodendrocyte_Cahoy_all"
"C130030K03RIK","Oligodendrocyte_Cahoy_all"
"DERA","Oligodendrocyte_Cahoy_all"
"TIAL1","Oligodendrocyte_Cahoy_all"
"C1GALT1C1","Oligodendrocyte_Cahoy_all"
"H3F3A","Oligodendrocyte_Cahoy_all"
"TBC1D10B","Oligodendrocyte_Cahoy_all"
"KIF1A","Oligodendrocyte_Cahoy_all"
"EIF2S3","Oligodendrocyte_Cahoy_all"
"C14orf11","Oligodendrocyte_Cahoy_all"
"NKAP","Oligodendrocyte_Cahoy_all"
"ICMT","Oligodendrocyte_Cahoy_all"
"MPEG1","Oligodendrocyte_Cahoy_all"
"PCM1","Oligodendrocyte_Cahoy_all"
"PHYHIPL","Oligodendrocyte_Cahoy_all"
"KLHL20","Oligodendrocyte_Cahoy_all"
"TCP11L2","Oligodendrocyte_Cahoy_all"
"SV2A","Oligodendrocyte_Cahoy_all"
"RAG1AP1","Oligodendrocyte_Cahoy_all"
"1110008H02RIK","Oligodendrocyte_Cahoy_all"
"COPS2","Oligodendrocyte_Cahoy_all"
"PPP2R5C","Oligodendrocyte_Cahoy_all"
"LSM7","Oligodendrocyte_Cahoy_all"
"UVRAG","Oligodendrocyte_Cahoy_all"
"GRB2","Oligodendrocyte_Cahoy_all"
"KCNQ1","Oligodendrocyte_Cahoy_all"
"4921506J03RIK","Oligodendrocyte_Cahoy_all"
"UXT","Oligodendrocyte_Cahoy_all"
"POT1A","Oligodendrocyte_Cahoy_all"
"MEIS1","Oligodendrocyte_Cahoy_all"
"TBCCD1","Oligodendrocyte_Cahoy_all"
"SNX5","Oligodendrocyte_Cahoy_all"
"SLC8A3","Oligodendrocyte_Cahoy_all"
"OSTF1","Oligodendrocyte_Cahoy_all"
"RBM41","Oligodendrocyte_Cahoy_all"
"COBL","Oligodendrocyte_Cahoy_all"
"THEX1","Oligodendrocyte_Cahoy_all"
"FBXO11","Oligodendrocyte_Cahoy_all"
"SC65","Oligodendrocyte_Cahoy_all"
"4632419I22RIK","Oligodendrocyte_Cahoy_all"
"GPX1","Oligodendrocyte_Cahoy_all"
"MGLL","Oligodendrocyte_Cahoy_all"
"CLCN5","Oligodendrocyte_Cahoy_all"
"FLJ22624","Oligodendrocyte_Cahoy_all"
"SIVA1","Oligodendrocyte_Cahoy_all"
"PRKD3","Oligodendrocyte_Cahoy_all"
"MAP2K5","Oligodendrocyte_Cahoy_all"
"GCA","Oligodendrocyte_Cahoy_all"
"RC3H1","Oligodendrocyte_Cahoy_all"
"C1orf103","Oligodendrocyte_Cahoy_all"
"ZNF274","Oligodendrocyte_Cahoy_all"
"0610030E20RIK","Oligodendrocyte_Cahoy_all"
"DNASE2","Oligodendrocyte_Cahoy_all"
"LOC620893","Oligodendrocyte_Cahoy_all"
"GMPR2","Oligodendrocyte_Cahoy_all"
"NUTF2","Oligodendrocyte_Cahoy_all"
"PPARD","Oligodendrocyte_Cahoy_all"
"COPA","Oligodendrocyte_Cahoy_all"
"PABPC1","Oligodendrocyte_Cahoy_all"
"EDEM3","Oligodendrocyte_Cahoy_all"
"ADAM23","Oligodendrocyte_Cahoy_all"
"HLTF","Oligodendrocyte_Cahoy_all"
"NHLRC2","Oligodendrocyte_Cahoy_all"
"CCNT2","Oligodendrocyte_Cahoy_all"
"RP11-217H1.1","Oligodendrocyte_Cahoy_all"
"HSZFP36","Oligodendrocyte_Cahoy_all"
"ZFYVE27","Oligodendrocyte_Cahoy_all"
"SOS2","Oligodendrocyte_Cahoy_all"
"PRPF40A","Oligodendrocyte_Cahoy_all"
"STAM2","Oligodendrocyte_Cahoy_all"
"1110033F14RIK","Oligodendrocyte_Cahoy_all"
"PHACTR1","Oligodendrocyte_Cahoy_all"
"6330581L23RIK","Oligodendrocyte_Cahoy_all"
"PLOD1","Oligodendrocyte_Cahoy_all"
"SEMA3E","Oligodendrocyte_Cahoy_all"
"SLCO3A1","Oligodendrocyte_Cahoy_all"
"TBK1","Oligodendrocyte_Cahoy_all"
"KIAA0143","Oligodendrocyte_Cahoy_all"
"RNF32","Oligodendrocyte_Cahoy_all"
"IREB2","Oligodendrocyte_Cahoy_all"
"CDK2AP1","Oligodendrocyte_Cahoy_all"
"SYBL1","Oligodendrocyte_Cahoy_all"
"9330134C04RIK","Oligodendrocyte_Cahoy_all"
"WDR70","Oligodendrocyte_Cahoy_all"
"NPC1","Oligodendrocyte_Cahoy_all"
"PHXR1","Oligodendrocyte_Cahoy_all"
"IGSF8","Oligodendrocyte_Cahoy_all"
"MORF4L2","Oligodendrocyte_Cahoy_all"
"ALG14","Oligodendrocyte_Cahoy_all"
"FAM13C1","Oligodendrocyte_Cahoy_all"
"0610010E21RIK","Oligodendrocyte_Cahoy_all"
"NCAPG2","Oligodendrocyte_Cahoy_all"
"EIF5","Oligodendrocyte_Cahoy_all"
"TIRAP","Oligodendrocyte_Cahoy_all"
"FBXO36","Oligodendrocyte_Cahoy_all"
"UBE2D1","Oligodendrocyte_Cahoy_all"
"DEPDC6","Oligodendrocyte_Cahoy_all"
"NFKBIE","Oligodendrocyte_Cahoy_all"
"ZNF503","Oligodendrocyte_Cahoy_all"
"ZNF24","Oligodendrocyte_Cahoy_all"
"GPLD1","Oligodendrocyte_Cahoy_all"
"EPB41L1","Oligodendrocyte_Cahoy_all"
"FAM91A1","Oligodendrocyte_Cahoy_all"
"ARL5A","Oligodendrocyte_Cahoy_all"
"DPYSL2","Oligodendrocyte_Cahoy_all"
"GPATCH8","Oligodendrocyte_Cahoy_all"
"TRIM24","Oligodendrocyte_Cahoy_all"
"HMBS","Oligodendrocyte_Cahoy_all"
"EIF2S2","Oligodendrocyte_Cahoy_all"
"ENDOGL1","Oligodendrocyte_Cahoy_all"
"PCNX","Oligodendrocyte_Cahoy_all"
"RPS6","Oligodendrocyte_Cahoy_all"
"GAS2","Oligodendrocyte_Cahoy_all"
"BMI1","Oligodendrocyte_Cahoy_all"
"BLM","Oligodendrocyte_Cahoy_all"
"DCUN1D1","Oligodendrocyte_Cahoy_all"
"ZFAND5","Oligodendrocyte_Cahoy_all"
"HIRIP3","Oligodendrocyte_Cahoy_all"
"NAT9","Oligodendrocyte_Cahoy_all"
"AEBP2","Oligodendrocyte_Cahoy_all"
"TOMM20","Oligodendrocyte_Cahoy_all"
"LHFPL2","Oligodendrocyte_Cahoy_all"
"PPT1","Oligodendrocyte_Cahoy_all"
"1810037I17RIK","Oligodendrocyte_Cahoy_all"
"ZFP62","Oligodendrocyte_Cahoy_all"
"2310079F09RIK","Oligodendrocyte_Cahoy_all"
"ELK4","Oligodendrocyte_Cahoy_all"
"USP48","Oligodendrocyte_Cahoy_all"
"PCDH15","Oligodendrocyte_Cahoy_all"
"TCIRG1","Oligodendrocyte_Cahoy_all"
"TDRD7","Oligodendrocyte_Cahoy_all"
"SLC35A4","Oligodendrocyte_Cahoy_all"
"CGRRF1","Oligodendrocyte_Cahoy_all"
"NGDN","Oligodendrocyte_Cahoy_all"
"PAP2D","Oligodendrocyte_Cahoy_all"
"CCDC21","Oligodendrocyte_Cahoy_all"
"TBC1D8B","Oligodendrocyte_Cahoy_all"
"RAN","Oligodendrocyte_Cahoy_all"
"CDK4","Oligodendrocyte_Cahoy_all"
"NOL7","Oligodendrocyte_Cahoy_all"
"AKTIP","Oligodendrocyte_Cahoy_all"
"PA2G4","Oligodendrocyte_Cahoy_all"
"DPYD","Oligodendrocyte_Cahoy_all"
"RBM3","Oligodendrocyte_Cahoy_all"
"CYB5D2","Oligodendrocyte_Cahoy_all"
"ARL5B","Oligodendrocyte_Cahoy_all"
"SAMD8","Oligodendrocyte_Cahoy_all"
"AUH","Oligodendrocyte_Cahoy_all"
"ZNF287","Oligodendrocyte_Cahoy_all"
"2600011C06RIK","Oligodendrocyte_Cahoy_all"
"BMP1","Oligodendrocyte_Cahoy_all"
"NKD1","Oligodendrocyte_Cahoy_all"
"GSH1","Oligodendrocyte_Cahoy_all"
"CHUK","Oligodendrocyte_Cahoy_all"
"PDK1","Oligodendrocyte_Cahoy_all"
"LRP16","Oligodendrocyte_Cahoy_all"
"IGBP1","Oligodendrocyte_Cahoy_all"
"ADD1","Oligodendrocyte_Cahoy_all"
"ACY1","Oligodendrocyte_Cahoy_all"
"DMRTC1A","Oligodendrocyte_Cahoy_all"
"D8ERTD587E","Oligodendrocyte_Cahoy_all"
"RPS27L","Oligodendrocyte_Cahoy_all"
"FTL","Oligodendrocyte_Cahoy_all"
"TBRG4","Oligodendrocyte_Cahoy_all"
"MVK","Oligodendrocyte_Cahoy_all"
"TMEM119","Oligodendrocyte_Cahoy_all"
"LOC497255","Oligodendrocyte_Cahoy_all"
"UBE2G1","Oligodendrocyte_Cahoy_all"
"BBX","Oligodendrocyte_Cahoy_all"
"AOF1","Oligodendrocyte_Cahoy_all"
"ARL8B","Oligodendrocyte_Cahoy_all"
"RAB2B","Oligodendrocyte_Cahoy_all"
"3110043A19RIK","Oligodendrocyte_Cahoy_all"
"TNKS","Oligodendrocyte_Cahoy_all"
"POMGNT1","Oligodendrocyte_Cahoy_all"
"BICD1","Oligodendrocyte_Cahoy_all"
"ITGB1","Oligodendrocyte_Cahoy_all"
"1700041C02RIK","Oligodendrocyte_Cahoy_all"
"CYP20A1","Oligodendrocyte_Cahoy_all"
"MRPL24","Oligodendrocyte_Cahoy_all"
"RALY","Oligodendrocyte_Cahoy_all"
"SPATA5L1","Oligodendrocyte_Cahoy_all"
"ARHGAP17","Oligodendrocyte_Cahoy_all"
"VPS8","Oligodendrocyte_Cahoy_all"
"SELS","Oligodendrocyte_Cahoy_all"
"2610029I01RIK","Oligodendrocyte_Cahoy_all"
"PAK2","Oligodendrocyte_Cahoy_all"
"CEBPZ","Oligodendrocyte_Cahoy_all"
"TWF1","Oligodendrocyte_Cahoy_all"
"LRRC42","Oligodendrocyte_Cahoy_all"
"4930573I19RIK","Oligodendrocyte_Cahoy_all"
"CALD1","Oligodendrocyte_Cahoy_all"
"PIGQ","Oligodendrocyte_Cahoy_all"
"PEX1","Oligodendrocyte_Cahoy_all"
"PPT2","Oligodendrocyte_Cahoy_all"
"MXD1","Oligodendrocyte_Cahoy_all"
"RBM16","Oligodendrocyte_Cahoy_all"
"ARAF","Oligodendrocyte_Cahoy_all"
"GP2","Oligodendrocyte_Cahoy_all"
"KIAA0090","Oligodendrocyte_Cahoy_all"
"YIPF6","Oligodendrocyte_Cahoy_all"
"RPSA","Oligodendrocyte_Cahoy_all"
"KIAA0999","Oligodendrocyte_Cahoy_all"
"DNAJB12","Oligodendrocyte_Cahoy_all"
"ZZEF1","Oligodendrocyte_Cahoy_all"
"FRG1","Oligodendrocyte_Cahoy_all"
"RAC1","Oligodendrocyte_Cahoy_all"
"IDI1","Oligodendrocyte_Cahoy_all"
"TMEM9B","Oligodendrocyte_Cahoy_all"
"APH1A","Oligodendrocyte_Cahoy_all"
"5830407P18RIK","Oligodendrocyte_Cahoy_all"
"PLEKHJ1","Oligodendrocyte_Cahoy_all"
"CSAD","Oligodendrocyte_Cahoy_all"
"STOX2","Oligodendrocyte_Cahoy_all"
"FTH1","Oligodendrocyte_Cahoy_all"
"SLC35D1","Oligodendrocyte_Cahoy_all"
"A630042L21RIK","Oligodendrocyte_Cahoy_all"
"PXMP3","Oligodendrocyte_Cahoy_all"
"TCF25","Oligodendrocyte_Cahoy_all"
"AMOTL2","Oligodendrocyte_Cahoy_all"
"BAZ1A","Oligodendrocyte_Cahoy_all"
"MDP-1","Oligodendrocyte_Cahoy_all"
"RYBP","Oligodendrocyte_Cahoy_all"
"TSC22D4","Oligodendrocyte_Cahoy_all"
"CSNK2A1","Oligodendrocyte_Cahoy_all"
"DIABLO","Oligodendrocyte_Cahoy_all"
"ANAPC1","Oligodendrocyte_Cahoy_all"
"RABGAP1L","Oligodendrocyte_Cahoy_all"
"DMRTB1","Oligodendrocyte_Cahoy_all"
"ZRSR1","Oligodendrocyte_Cahoy_all"
"RERE","Oligodendrocyte_Cahoy_all"
"BOLA2","Oligodendrocyte_Cahoy_all"
"KIAA0240","Oligodendrocyte_Cahoy_all"
"CNOT6","Oligodendrocyte_Cahoy_all"
"EG619719","Oligodendrocyte_Cahoy_all"
"POLE3","Oligodendrocyte_Cahoy_all"
"PIGF","Oligodendrocyte_Cahoy_all"
"JDP2","Oligodendrocyte_Cahoy_all"
"RPE","Oligodendrocyte_Cahoy_all"
"PICALM","Oligodendrocyte_Cahoy_all"
"EFHA1","Oligodendrocyte_Cahoy_all"
"THSD7A","Oligodendrocyte_Cahoy_all"
"LOC545792","Oligodendrocyte_Cahoy_all"
"PGD","Oligodendrocyte_Cahoy_all"
"FBXO45","Oligodendrocyte_Cahoy_all"
"BNIP3L","Oligodendrocyte_Cahoy_all"
"PRRC1","Oligodendrocyte_Cahoy_all"
"SIRT7","Oligodendrocyte_Cahoy_all"
"STAT1","Oligodendrocyte_Cahoy_all"
"PPM1D","Oligodendrocyte_Cahoy_all"
"C030007I09RIK","Oligodendrocyte_Cahoy_all"
"UBE2I","Oligodendrocyte_Cahoy_all"
"HCCS","Oligodendrocyte_Cahoy_all"
"PRKCBP1","Oligodendrocyte_Cahoy_all"
"DEPDC5","Oligodendrocyte_Cahoy_all"
"NUDCD2","Oligodendrocyte_Cahoy_all"
"TMBIM4","Oligodendrocyte_Cahoy_all"
"9130011J15RIK","Oligodendrocyte_Cahoy_all"
"SLU7","Oligodendrocyte_Cahoy_all"
"STK10","Oligodendrocyte_Cahoy_all"
"UBE2E2","Oligodendrocyte_Cahoy_all"
"FLJ38973","Oligodendrocyte_Cahoy_all"
"C1orf9","Oligodendrocyte_Cahoy_all"
"YME1L1","Oligodendrocyte_Cahoy_all"
"FAIM","Oligodendrocyte_Cahoy_all"
"SPTLC1","Oligodendrocyte_Cahoy_all"
"METTL4","Oligodendrocyte_Cahoy_all"
"GPHN","Oligodendrocyte_Cahoy_all"
"ZBTB24","Oligodendrocyte_Cahoy_all"
"SEC23B","Oligodendrocyte_Cahoy_all"
"TNKS2","Oligodendrocyte_Cahoy_all"
"EPC1","Oligodendrocyte_Cahoy_all"
"FBXW17","Oligodendrocyte_Cahoy_all"
"LOC283951","Oligodendrocyte_Cahoy_all"
"STARD13","Oligodendrocyte_Cahoy_all"
"CDON","Oligodendrocyte_Cahoy_all"
"SCHIP1","Oligodendrocyte_Cahoy_all"
"HSPC049","Oligodendrocyte_Cahoy_all"
"SBDS","Oligodendrocyte_Cahoy_all"
"RAD23B","Oligodendrocyte_Cahoy_all"
"RIPK5","Oligodendrocyte_Cahoy_all"
"REFBP2","Oligodendrocyte_Cahoy_all"
"ARRDC2","Oligodendrocyte_Cahoy_all"
"TGFBR1","Oligodendrocyte_Cahoy_all"
"CPSF6","Oligodendrocyte_Cahoy_all"
"RAB4B","Oligodendrocyte_Cahoy_all"
"YEATS2","Oligodendrocyte_Cahoy_all"
"ZNRF1","Oligodendrocyte_Cahoy_all"
"ZBED4","Oligodendrocyte_Cahoy_all"
"NFIL3","Oligodendrocyte_Cahoy_all"
"USP52","Oligodendrocyte_Cahoy_all"
"TAP2","Oligodendrocyte_Cahoy_all"
"MORG1","Oligodendrocyte_Cahoy_all"
"ZDHHC7","Oligodendrocyte_Cahoy_all"
"SNUPN","Oligodendrocyte_Cahoy_all"
"IDH1","Oligodendrocyte_Cahoy_all"
"ZDHHC8","Oligodendrocyte_Cahoy_all"
"FAM33A","Oligodendrocyte_Cahoy_all"
"ZBTB1","Oligodendrocyte_Cahoy_all"
"TMEM1","Oligodendrocyte_Cahoy_all"
"ZDHHC24","Oligodendrocyte_Cahoy_all"
"ELMOD2","Oligodendrocyte_Cahoy_all"
"RPP30","Oligodendrocyte_Cahoy_all"
"SLC11A2","Oligodendrocyte_Cahoy_all"
"GNG7","Oligodendrocyte_Cahoy_all"
"1110032O16RIK","Oligodendrocyte_Cahoy_all"
"SLC6A9","Oligodendrocyte_Cahoy_all"
"TMEM14C","Oligodendrocyte_Cahoy_all"
"EIF4E2","Oligodendrocyte_Cahoy_all"
"VBP1","Oligodendrocyte_Cahoy_all"
"RAB31","Oligodendrocyte_Cahoy_all"
"THAP2","Oligodendrocyte_Cahoy_all"
"MAP3K3","Oligodendrocyte_Cahoy_all"
"GSTP1","Oligodendrocyte_Cahoy_all"
"MRPL36","Oligodendrocyte_Cahoy_all"
"NUDT18","Oligodendrocyte_Cahoy_all"
"KIAA1815","Oligodendrocyte_Cahoy_all"
"PMVK","Oligodendrocyte_Cahoy_all"
"PH-4","Oligodendrocyte_Cahoy_all"
"MRPL20","Oligodendrocyte_Cahoy_all"
"2810026P18RIK","Oligodendrocyte_Cahoy_all"
"FBXO28","Oligodendrocyte_Cahoy_all"
"S100A6","Oligodendrocyte_Cahoy_all"
"2010305B15RIK","Oligodendrocyte_Cahoy_all"
"SPOP","Oligodendrocyte_Cahoy_all"
"CD2BP2","Oligodendrocyte_Cahoy_all"
"PES1","Oligodendrocyte_Cahoy_all"
"UNQ501","Oligodendrocyte_Cahoy_all"
"RNASEH1","Oligodendrocyte_Cahoy_all"
"MGC33302","Oligodendrocyte_Cahoy_all"
"A230001M10RIK","Oligodendrocyte_Cahoy_all"
"FRMD4A","Oligodendrocyte_Cahoy_all"
"D630037F22RIK","Oligodendrocyte_Cahoy_all"
"ATP2C1","Oligodendrocyte_Cahoy_all"
"AIG1","Oligodendrocyte_Cahoy_all"
"SNORD22","Oligodendrocyte_Cahoy_all"
"C9orf6","Oligodendrocyte_Cahoy_all"
"SSR2","Oligodendrocyte_Cahoy_all"
"FAM69A","Oligodendrocyte_Cahoy_all"
"KIAA0319L","Oligodendrocyte_Cahoy_all"
"MTHFD2","Oligodendrocyte_Cahoy_all"
"CXCL12","Oligodendrocyte_Cahoy_all"
"DDX21","Oligodendrocyte_Cahoy_all"
"CCNL2","Oligodendrocyte_Cahoy_all"
"TP53INP2","Oligodendrocyte_Cahoy_all"
"BRWD3","Oligodendrocyte_Cahoy_all"
"BRCC3","Oligodendrocyte_Cahoy_all"
"WDR41","Oligodendrocyte_Cahoy_all"
"PARC","Oligodendrocyte_Cahoy_all"
"NRXN1","Oligodendrocyte_Cahoy_all"
"CSNK1G3","Oligodendrocyte_Cahoy_all"
"HADHA","Oligodendrocyte_Cahoy_all"
"CENPQ","Oligodendrocyte_Cahoy_all"
"C11orf46","Oligodendrocyte_Cahoy_all"
"MSL2L1","Oligodendrocyte_Cahoy_all"
"UBR2","Oligodendrocyte_Cahoy_all"
"MBD5","Oligodendrocyte_Cahoy_all"
"CASK","Oligodendrocyte_Cahoy_all"
"LOC72849","Oligodendrocyte_Cahoy_all"
"WWP1","Oligodendrocyte_Cahoy_all"
"TDRKH","Oligodendrocyte_Cahoy_all"
"GOSR1","Oligodendrocyte_Cahoy_all"
"2810008M24RIK","Oligodendrocyte_Cahoy_all"
"PSMB2","Oligodendrocyte_Cahoy_all"
"VPS53","Oligodendrocyte_Cahoy_all"
"SLC26A2","Oligodendrocyte_Cahoy_all"
"PIAS4","Oligodendrocyte_Cahoy_all"
"KIAA0773","Oligodendrocyte_Cahoy_all"
"0610007L01RIK","Oligodendrocyte_Cahoy_all"
"MX1","Oligodendrocyte_Cahoy_all"
"KIF16B","Oligodendrocyte_Cahoy_all"
"RPS3","Oligodendrocyte_Cahoy_all"
"BCL7A","Oligodendrocyte_Cahoy_all"
"ANP32B","Oligodendrocyte_Cahoy_all"
"C1orf91","Oligodendrocyte_Cahoy_all"
"JOSD3","Oligodendrocyte_Cahoy_all"
"MGC15523","Oligodendrocyte_Cahoy_all"
"C7orf20","Oligodendrocyte_Cahoy_all"
"PPP1CB","Oligodendrocyte_Cahoy_all"
"MLLT10","Oligodendrocyte_Cahoy_all"
"THOC6","Oligodendrocyte_Cahoy_all"
"ARHGDIA","Oligodendrocyte_Cahoy_all"
"ZNF410","Oligodendrocyte_Cahoy_all"
"SH3BP5","Oligodendrocyte_Cahoy_all"
"LBH","Oligodendrocyte_Cahoy_all"
"PANK3","Oligodendrocyte_Cahoy_all"
"TUBD1","Oligodendrocyte_Cahoy_all"
"GDAP10","Oligodendrocyte_Cahoy_all"
"PDZD8","Oligodendrocyte_Cahoy_all"
"PCYT1A","Oligodendrocyte_Cahoy_all"
"GNAI1","Oligodendrocyte_Cahoy_all"
"ARF4","Oligodendrocyte_Cahoy_all"
"DHFR","Oligodendrocyte_Cahoy_all"
"ZCCHC11","Oligodendrocyte_Cahoy_all"
"C6orf153","Oligodendrocyte_Cahoy_all"
"SLC16A13","Oligodendrocyte_Cahoy_all"
"E2F3","Oligodendrocyte_Cahoy_all"
"ADAMTS2","Oligodendrocyte_Cahoy_all"
"HUWE1","Oligodendrocyte_Cahoy_all"
"C11orf60","Oligodendrocyte_Cahoy_all"
"LASS5","Oligodendrocyte_Cahoy_all"
"LOC339123","Oligodendrocyte_Cahoy_all"
"AU021838","Oligodendrocyte_Cahoy_all"
"WARS","Oligodendrocyte_Cahoy_all"
"SGOL2","Oligodendrocyte_Cahoy_all"
"KLHL5","Oligodendrocyte_Cahoy_all"
"NISCH","Oligodendrocyte_Cahoy_all"
"ZFP292","Oligodendrocyte_Cahoy_all"
"ERO1L","Oligodendrocyte_Cahoy_all"
"2610510J17RIK","Oligodendrocyte_Cahoy_all"
"TSHZ1","Oligodendrocyte_Cahoy_all"
"EAF1","Oligodendrocyte_Cahoy_all"
"TJP2","Oligodendrocyte_Cahoy_all"
"SEC13","Oligodendrocyte_Cahoy_all"
"DNAJC17","Oligodendrocyte_Cahoy_all"
"PRKCSH","Oligodendrocyte_Cahoy_all"
"ARD1A","Oligodendrocyte_Cahoy_all"
"6030465E24RIK","Oligodendrocyte_Cahoy_all"
"FECH","Oligodendrocyte_Cahoy_all"
"GALNT3","Oligodendrocyte_Cahoy_all"
"TFDP1","Oligodendrocyte_Cahoy_all"
"PLEK","Oligodendrocyte_Cahoy_all"
"ACACA","Oligodendrocyte_Cahoy_all"
"NPAL3","Oligodendrocyte_Cahoy_all"
"TMEM62","Oligodendrocyte_Cahoy_all"
"BPNT1","Oligodendrocyte_Cahoy_all"
"WSB2","Oligodendrocyte_Cahoy_all"
"BLZF1","Oligodendrocyte_Cahoy_all"
"MTHFSD","Oligodendrocyte_Cahoy_all"
"NARF","Oligodendrocyte_Cahoy_all"
"HADH","Oligodendrocyte_Cahoy_all"
"TMEM55B","Oligodendrocyte_Cahoy_all"
"SUHW3","Oligodendrocyte_Cahoy_all"
"LSM5","Oligodendrocyte_Cahoy_all"
"HRB","Oligodendrocyte_Cahoy_all"
"AP1GBP1","Oligodendrocyte_Cahoy_all"
"TFB1M","Oligodendrocyte_Cahoy_all"
"LSM14A","Oligodendrocyte_Cahoy_all"
"6330416L07RIK","Oligodendrocyte_Cahoy_all"
"MGC3196","Oligodendrocyte_Cahoy_all"
"CNTD1","Oligodendrocyte_Cahoy_all"
"C11orf41","Oligodendrocyte_Cahoy_all"
"EIF2C1","Oligodendrocyte_Cahoy_all"
"PHF20L1","Oligodendrocyte_Cahoy_all"
"NFATC2IP","Oligodendrocyte_Cahoy_all"
"LIG3","Oligodendrocyte_Cahoy_all"
"RBMX","Oligodendrocyte_Cahoy_all"
"ITSN2","Oligodendrocyte_Cahoy_all"
"ATP6V1G1","Oligodendrocyte_Cahoy_all"
"SSR4","Oligodendrocyte_Cahoy_all"
"7120426M23RIK","Oligodendrocyte_Cahoy_all"
"CDH10","Oligodendrocyte_Cahoy_all"
"CYP4F16","Oligodendrocyte_Cahoy_all"
"D130037M23RIK","Oligodendrocyte_Cahoy_all"
"CSRP2BP","Oligodendrocyte_Cahoy_all"
"TLE2","Oligodendrocyte_Cahoy_all"
"AKR1B1","Oligodendrocyte_Cahoy_all"
"CLN3","Oligodendrocyte_Cahoy_all"
"SFRS12","Oligodendrocyte_Cahoy_all"
"MPHOSPH6","Oligodendrocyte_Cahoy_all"
"SEC24C","Oligodendrocyte_Cahoy_all"
"BC002059","Oligodendrocyte_Cahoy_all"
"NKTR","Oligodendrocyte_Cahoy_all"
"ATPAF1","Oligodendrocyte_Cahoy_all"
"0610040B10RIK","Oligodendrocyte_Cahoy_all"
"DCP1A","Oligodendrocyte_Cahoy_all"
"TXNL1","Oligodendrocyte_Cahoy_all"
"SFRS16","Oligodendrocyte_Cahoy_all"
"TNFRSF21","Oligodendrocyte_Cahoy_all"
"RPP40","Oligodendrocyte_Cahoy_all"
"RASAL2","Oligodendrocyte_Cahoy_all"
"ZNF445","Oligodendrocyte_Cahoy_all"
"CDADC1","Oligodendrocyte_Cahoy_all"
"FAM43A","Oligodendrocyte_Cahoy_all"
"MLH3","Oligodendrocyte_Cahoy_all"
"PLCG2","Oligodendrocyte_Cahoy_all"
"ZFP650","Oligodendrocyte_Cahoy_all"
"E030031F02RIK","Oligodendrocyte_Cahoy_all"
"R3HDM1","Oligodendrocyte_Cahoy_all"
"FUBP3","Oligodendrocyte_Cahoy_all"
"NVL","Oligodendrocyte_Cahoy_all"
"MTIF2","Oligodendrocyte_Cahoy_all"
"AW112037","Oligodendrocyte_Cahoy_all"
"NFATC3","Oligodendrocyte_Cahoy_all"
"GMCL1","Oligodendrocyte_Cahoy_all"
"RC74","Oligodendrocyte_Cahoy_all"
"C9orf7","Oligodendrocyte_Cahoy_all"
"4930432O21RIK","Oligodendrocyte_Cahoy_all"
"GNPAT","Oligodendrocyte_Cahoy_all"
"STK11IP","Oligodendrocyte_Cahoy_all"
"TMED7","Oligodendrocyte_Cahoy_all"
"SLC26A11","Oligodendrocyte_Cahoy_all"
"FLJ25778","Oligodendrocyte_Cahoy_all"
"PSMB6","Oligodendrocyte_Cahoy_all"
"FAM3C","Oligodendrocyte_Cahoy_all"
"DOPEY2","Oligodendrocyte_Cahoy_all"
"AW047464","Oligodendrocyte_Cahoy_all"
"LYSMD3","Oligodendrocyte_Cahoy_all"
"AI035719","Oligodendrocyte_Cahoy_all"
"4930599N23RIK","Oligodendrocyte_Cahoy_all"
"C15orf44","Oligodendrocyte_Cahoy_all"
"PSAT1","Oligodendrocyte_Cahoy_all"
"OSTM1","Oligodendrocyte_Cahoy_all"
"5530601H04RIK","Oligodendrocyte_Cahoy_all"
"CHURC1","Oligodendrocyte_Cahoy_all"
"RAB40C","Oligodendrocyte_Cahoy_all"
"DDX59","Oligodendrocyte_Cahoy_all"
"ATF6","Oligodendrocyte_Cahoy_all"
"1600012H06RIK","Oligodendrocyte_Cahoy_all"
"OSBP","Oligodendrocyte_Cahoy_all"
"ATR","Oligodendrocyte_Cahoy_all"
"C16orf69","Oligodendrocyte_Cahoy_all"
"ANKRD26","Oligodendrocyte_Cahoy_all"
"CXorf34","Oligodendrocyte_Cahoy_all"
"RUSC2","Oligodendrocyte_Cahoy_all"
"NFKBIZ","Oligodendrocyte_Cahoy_all"
"IRX1","Oligodendrocyte_Cahoy_all"
"STYX","Oligodendrocyte_Cahoy_all"
"MAP1D","Oligodendrocyte_Cahoy_all"
"D10ERTD438E","Oligodendrocyte_Cahoy_all"
"RCC2","Oligodendrocyte_Cahoy_all"
"TMEM178","Oligodendrocyte_Cahoy_all"
"RPS12","Oligodendrocyte_Cahoy_all"
"PNPT1","Oligodendrocyte_Cahoy_all"
"XAB2","Oligodendrocyte_Cahoy_all"
"OTTMUSG00000000720","Oligodendrocyte_Cahoy_all"
"RBM22","Oligodendrocyte_Cahoy_all"
