"","A0","A1","A2","A4","A5","A6","A7","A8","A9","A10","A11","A12","B0","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B12","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C12","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
"isogroup6778",4.82854763136896,5.42924680577186,4.68429213914003,4.99096819870483,4.86397447632518,5.0285146674823,4.74348287510051,4.89913625432303,4.50509699360512,4.39823560658851,5.08704868404461,4.7091944149587,5.06938504380975,5.3258980026354,4.65055943753445,4.93152309643283,4.82664856091707,4.76820040612704,4.46005067077604,4.71394943603342,4.67948797901398,4.57484919181639,4.33538778025553,5.33763153688757,4.75532500825699,5.3175515525836,4.91153071783323,4.9866967597391,4.94941138190126,5.00629467739713,5.05571567456053,4.59654212493226,4.69038483186955,4.27353657312871,4.5306626143698,5.04752799595343,4.9638904353722,5.38531980728266,4.87432136583923,5.06291719307881,5.11543451762138,4.69857411350799,4.66082790082307,4.74536697819681,4.87535249435761,4.52598292468318,4.80307208536708,4.81550227597813
"isogroup20937",4.9327707870016,3.04798081730535,3.99083731203509,4.01805613212035,3.49440900694009,3.76107437544801,3.95533607046333,3.87541368826824,3.29951953331747,4.18790059214581,4.06344563771575,3.76817887940343,4.62438050752297,2.67069817294804,3.81419550607911,3.3872621654427,3.46033779682921,3.57626191442606,4.82528338889666,4.30453391839794,4.24842080266901,4.15552636249444,4.30254075677454,4.07792261966541,4.44972045493054,2.8693381113322,3.64394311020953,3.64428623480876,3.67574893833514,3.51439124732838,4.39421379766561,4.01351160730777,4.01754930654458,4.01018090096736,3.19079510292876,3.31682977843369,4.57718322617921,3.52220256029159,4.04454472454205,3.57168563094818,3.27325135344112,3.65105624958864,4.62319402084164,3.80387336326967,4.21773529505407,3.99634377839345,4.08946605402702,3.95280004276656
"isogroup13201",1.07800472644182,2.66930067339723,2.79417872996922,2.1760119542896,2.47461778433819,2.49933535984121,3.1799637577215,2.51762216506233,3.45603382769461,2.63512662170776,2.89590220407697,2.84675220179669,1.22164447360009,2.54889987181448,2.04662517543751,2.62539436824241,2.20470454082859,2.4344446659437,2.35475899201068,2.53200369227788,2.72347876171859,3.1753217325603,3.13022573568916,2.95545539468787,1.92537507769519,1.49114562820976,3.0417141884045,2.78974168367741,2.34316962124793,2.75887736645758,2.34308448852576,2.13593817327221,3.04273526721043,2.00809342811387,2.35452226454272,2.47256291533949,1.26127038884788,2.01657865565324,2.54805732736929,1.72174421685924,2.73750417890981,2.2299177036132,1.89240793856505,2.71632807192196,3.18297541168998,2.47337021065643,2.76705225860018,2.91976849442576
"isogroup38628",1.31401767324724,2.14990878114321,1.60911755875798,2.22307825253941,2.75574537332225,1.90555642431599,2.69625090901234,2.09262160683198,3.1042136824763,2.20026958021132,1.82111668466126,2.35086199745431,1.80518796966083,2.55365295490578,2.08913370099111,1.33694210590152,2.63888108895005,2.1875395349328,2.38958211113484,2.73285984955297,2.53597411402682,2.64905174284827,1.94306842972894,2.31259729765931,1.81013107987582,2.52037413401014,1.92796595913413,2.86161800609094,2.02708330690591,1.90501421319573,2.02700397109435,2.72462007166568,2.06525118292702,1.89182064524902,2.24448688215856,3.3810406833663,1.86218802123911,2.25144997042084,1.48191571678361,2.77989249638691,1.77386490114609,2.5297816933582,2.72731767613359,2.27461175386954,1.6894589743237,2.36237835680911,2.32102652962752,2.51776768548687
"isogroup23818",2.54175782567099,3.95224825221829,2.27472494408947,3.09192027435787,2.83866448684891,3.07362610470119,2.29961876025956,2.28501318936173,2.2834151704162,2.71897438455442,2.21159903621486,2.19246840264478,1.72248377188542,3.43985510484716,2.93899656839899,2.70712908330962,2.80473957486461,2.7648667200388,2.78582236179086,2.44283602720401,2.88914286251034,2.53974938988874,2.29578143532687,2.34864319271062,2.4764037366783,3.62418563450605,3.05218854958913,2.77878880897668,3.13348438505734,2.74083556009781,3.02157914862946,1.49479862955801,2.92886451257114,2.57331349609943,2.853703747272,2.56856430608685,2.07897333769947,4.23893108994369,2.73210556956291,2.14678171240745,2.59488584161564,1.96698890596499,2.90405965987919,2.46832740026017,2.49368421475559,3.15502132970193,2.5151055357701,2.06783134106801
"isogroup30650",2.74419098288875,4.26996746689285,5.23358761972293,5.27068542793481,5.25534654331133,5.9299351594058,5.4784380682656,4.63405247335892,4.82282097783732,5.18907472498733,4.45772972372321,4.78185185560559,2.67649734941865,3.72741639692928,5.5337659929464,5.46689873767626,5.26758542462566,5.43339990987559,5.53890385198466,5.02549490682697,5.08162096848989,5.26711137451986,5.33324901994096,4.42513598911268,2.68036126085191,3.87478178553448,5.83916779590181,5.56425491743753,5.52696617490769,5.45398575454877,5.5497216000037,5.18087453878281,5.09598487526358,5.22758275164161,5.54555165432306,5.31281100505741,2.97796986850055,3.7547140363583,5.63542770789398,4.95670171795676,5.78966502926103,5.32139544678008,5.35936127946789,4.81834977670805,4.95096475411856,4.7090115108783,5.53927567006318,5.16604475684416
"isogroup11873",6.60073784676587,7.07640566149425,7.3609040282385,7.33189825762275,6.80655411586765,7.59144575216013,6.60535071985156,6.90442011257632,6.16005425303224,6.70367899631806,6.43542948386392,6.43596032697835,6.83752444902765,6.94157398181177,7.33426713976808,7.12063059055902,7.08472801696276,6.75153883626041,7.33050359418212,6.69579416904835,7.13125060753729,6.81041942928398,6.54538026086589,6.42425420720611,6.79911817717308,7.15324163394757,7.41396244967059,7.05758469743659,7.15084003784278,6.5774882784651,6.94563312036366,6.77001324877676,7.09486369908013,6.8252983676237,6.71506507753075,6.37267358475924,6.5682071580944,7.03802831730065,7.36204401638996,6.82821163704914,7.45855410209743,6.85568067156341,7.38610993511639,6.56946011650927,6.95082280343952,6.44714161536916,6.7760897267895,6.32974265048642
"isogroup4143",4.05887015102746,4.21518613700342,4.29101332328788,4.20642502365458,4.46335864500459,4.39713239899323,3.78313766890129,3.69265977031362,3.14045274438129,3.10384280177,3.04610856050017,3.55223652069019,3.9877380261888,4.07211351666608,3.92513648307631,3.50427348987944,3.90505866153492,4.08174115720852,4.4281564628944,3.87936395796343,3.90239191483713,4.06234866964371,4.03605255054269,4.14631817049976,3.55675615729505,4.2109972311085,3.81317654411309,4.2447032080884,4.50891621154498,3.89076276164325,3.39863230007965,3.71623900117221,3.92692516862671,3.42656681290345,3.87558649376048,4.37677865589128,3.62555643738593,4.04447055980903,3.77607608284675,4.23634850528395,4.1154550748676,4.06065242461302,4.2086802236193,4.30369583657776,4.04304186465067,3.79437851533282,4.11270743331486,4.12491039187186
"isogroup29117",0.87156241620521,0.618024276215584,1.33555803440331,3.18944435140779,2.73677964277481,3.13116536523551,2.89268874155047,3.14256953248618,1.65747419018055,1.69256777191315,2.31190084894847,1.26883675596754,1.01455006964329,0.729645202690609,1.05891658840123,2.21064926296658,1.57225974818535,2.68023889133314,2.87369701712037,2.71072546867757,3.14275492157866,2.75314675917461,2.22694760035071,2.54132056121409,1.017958885512,0.712169826437811,0.70466497079948,2.1310636871079,1.98763838734525,2.73998611940182,3.15143813082924,3.02830886635172,3.45226270104921,2.54089579913244,2.44177626128107,2.03494027804265,1.05366842771065,0.938166655503145,1.14381062002889,2.58711336784325,2.9870749068443,2.09640874633565,3.24869232931221,2.73955605503076,3.68188139905888,2.32805713909452,3.15176587263417,1.47352919710648
"isogroup16640",2.94862439856307,4.21422725959269,3.50226203081664,3.01393277619275,3.24680162405592,3.46609715933328,3.33563095792484,3.56374405538936,3.08149764837939,3.00174832554319,3.47444028310749,3.10486731697461,2.9399322395694,4.06893571300904,3.77932939519557,3.6063758386448,3.62108947564404,3.13577705051918,3.63795495552421,3.05486676002913,3.43163494697254,2.97400034435111,2.72450103462988,3.28728286246156,2.94602005316909,4.47022833414058,3.52332625541831,3.04082362654542,3.58186849850557,3.09766565269133,3.1725246171361,2.29583572387379,3.2862861411383,3.44758410841657,3.86089023280957,3.57307560624602,3.28896680964945,4.67565579224626,4.11961383214735,3.49717896471764,3.54887368905047,3.0731800755228,2.90596190437901,3.21169498982714,3.30237991744184,2.64735668148718,3.13266015742046,3.59997781017603
"isogroup9361",3.97180456502648,3.24486675844235,3.07179784359266,2.85852908494053,2.77064628790755,2.83099687775277,3.37028714865118,3.16901964939253,2.8081570771522,3.29419135011907,2.98215124175246,3.30053935063148,4.12871600074189,3.8792639382106,2.90499527456423,3.0385249440706,3.6202929794291,3.41848667653464,2.52967877617202,3.35128676909934,3.17148150892618,3.15871563427176,2.99537141770839,2.95206080860242,3.95676585057965,3.72166432431648,3.04227010218687,3.14875370550088,3.43826251436675,3.53915794989747,3.11525333063846,3.67662034481279,2.65708961974447,3.13667936801995,2.9086694674538,3.21669313037122,4.15780809239401,3.01411360151252,3.11917961903266,3.31955257230472,3.36063261427577,2.91681788384343,3.34553492416023,3.38075589088936,3.38512112958307,2.82534768919724,1.70351670493452,3.54662464335438
"isogroup12981",3.87585992276057,3.1984490699508,2.83505726792872,3.45697005261553,2.88399719950814,2.64365840725254,2.52064512705107,3.28119454804393,2.0206031196349,3.23376705703122,2.26644320396391,2.24425236088908,3.32490513356073,3.69927391083501,2.65085301371905,2.62603096706716,2.46091429490685,3.10460743833317,2.48907945257251,2.49703832804069,2.93430659938978,2.59162692749233,2.34837743666209,2.23996088969171,3.11800948763595,3.53573062622594,2.62849673226521,3.13922104306979,2.81168843121555,3.05171224919213,2.81159599304938,3.12687593947219,2.47663667494378,3.44633222257895,2.72130551739163,2.03345725738889,2.7698652395719,3.70785604310531,2.67615709866886,2.67103243586545,2.03245246777615,2.75036371163058,3.18480651972769,2.32036669872869,2.12586606370065,2.62678010649845,2.12136681905756,2.57926117666063
"isogroup18628",4.92068671855009,6.05777343529223,5.29333179675666,5.78082369595397,5.47309998680102,6.41337066314088,5.99776913319556,5.88197017286175,5.52975253037384,6.02435900891756,6.46696255195447,6.01798439005735,5.38074713417692,5.96581601525858,5.43016864317696,5.35574060622854,5.86037813268275,5.86143420247399,6.39651008324828,6.4770845381447,6.07919303729488,6.13352338982711,6.11744092893699,6.23065776258013,4.90493999504176,6.13348225794094,5.85601462086249,5.52028768429036,5.64702827374604,5.49471597588967,6.23529623698653,5.546199696787,6.0587451621146,5.36449096927439,6.27501674919278,6.29618081005346,5.16131741535895,5.56506155800141,5.79138354222251,5.16285036886932,6.18675435541935,5.45121307226233,6.43318933028808,5.95740706701104,6.13651097877412,6.10646439205251,6.37425242091279,5.37921410968612
"isogroup5617",4.7743582672829,8.68714660816719,7.92872366190651,7.36548597137126,7.68318437845019,7.73235283075816,7.30630537409119,7.12049628270235,7.71295655403124,7.1436927594884,6.69996432729251,6.30499635465226,4.44764973387339,8.7005907068647,7.72634467859304,7.78592354297583,7.41839571487369,7.7519731017059,7.67285793596625,7.02533518424166,6.94403531399766,7.35720276616962,7.12982263592246,6.8968059880967,4.18879207906207,8.6200004479315,7.95874072949635,7.83036777161538,7.59620404637107,7.38531003566023,7.63115201313299,6.89651334170802,7.33673439138709,7.31705114581158,6.90233681334351,6.58772307903452,4.70587359068052,8.32664577111028,8.05662545725056,8.01713528440138,7.51511197083667,7.77648959915376,7.88095172794417,7.39916272552532,7.26326054502555,7.27750337449787,7.23231258163261,7.05882031287934
"isogroup11368",3.94313153988997,5.0911523282553,5.23830732733785,4.70402349117209,5.32865487780877,5.47789598879563,5.69585062849458,5.74735816205736,6.14540971375246,5.72442519868512,5.90783481191922,5.88851921700901,4.1956297032078,4.94526406125138,5.19428955386581,5.06316911770114,5.11948487922882,5.18956561787367,5.38225147273637,5.90522817197199,5.70877067653422,5.98925653940953,6.05651954717207,5.78670949722199,4.01959112006932,4.63883342270704,5.29307330855631,5.05503081954167,5.27960773689438,5.09436612357302,5.77666082822848,5.77059382684745,5.9428305887051,5.92077318233218,6.02336007682244,6.04989689907433,3.73374663305799,4.80793149344213,5.26148370034079,4.65646973773858,5.17795112266965,4.83436815380267,5.69938629739601,5.73942512993781,5.76656069769318,5.80214878898292,5.84394374144525,5.87818217873485
"isogroup24734",1.35584723959326,2.07565312300049,2.65795558725911,2.61288826417798,2.70719094642507,2.78793884116237,2.14597801359537,2.71537755339078,2.81879786779888,2.83935696794523,2.74057789947432,2.38558181415459,1.13364313375748,2.27420916883267,2.12536800233208,2.43215895997702,2.00355730763829,2.37453639880206,2.74935209484397,2.07705208301248,2.91914160460591,2.92263809805482,2.42525548098933,2.98628160576104,1.13702498049953,2.35631655598117,2.22951422351377,2.44365019565258,2.99896026311285,1.94316701092603,1.81615550970245,1.71953141204611,2.42785486185208,2.19869682531855,1.67868936987099,2.83694190944319,1.17249673481835,2.18617839383799,2.10010676433358,3.21379063794098,1.5836137228937,2.16819001965447,2.6233847569926,2.92502281751064,3.06586936940621,2.1222449340585,1.56742340931982,2.71803825073498
"isogroup16928",7.24019688848639,9.46636817522364,9.72704816001715,9.75034291518766,9.96740146827495,10.0266170134336,10.0591936525724,9.85602378686173,10.1673797301569,10.1078250697834,9.83946613386565,10.013088380918,7.43991399847889,9.29656010545142,9.66602202861102,9.66779511842476,9.83915696860427,9.97221451070359,9.98108303449204,10.2544079395235,9.86168443779711,10.146782945039,10.0628130374609,9.88938832261906,7.47070629952799,9.41746419278898,9.71467013533246,9.64930760646938,9.84793784970032,9.90777668372955,10.0744694227956,10.4571044701977,9.91861978416666,9.71747701696955,10.2408032317813,10.2778929441484,7.62569236329614,9.15698017880534,9.72154664715109,9.9356759236179,9.97293623537105,9.92653849678627,9.96223695532228,10.1224780271819,9.88441181509282,10.0637993067858,10.0838994288047,9.90780396358922
"isogroup2799",6.19616082133606,5.36412384404876,5.533069391497,5.79143841221346,5.41097510876776,5.47883069123321,5.67245308106329,5.23777316265523,5.30504555459662,6.05833764810741,5.88016014611738,5.95368388416618,6.51031059862128,5.56827895807574,5.45018971634613,5.2884400499989,5.66293839230943,5.76769856361724,5.65441965581559,5.636598874977,5.65730372691419,5.76052309855885,6.18427577097096,5.7530211502317,6.28210475511499,5.40928561078289,5.37797903782851,5.29499201517332,5.49603553369631,5.61972289299518,5.86500310325661,5.88863506791432,5.71231239460597,5.32072431261495,6.12488237203258,5.82922824241435,6.56529378064456,5.14694566415859,5.36474479657505,5.25604479633163,5.70505300604419,5.44620932836314,5.55491714615359,5.69320735473316,5.7756916374619,5.54408283917828,5.99055629212299,5.5828305820477
"isogroup45480",3.05858352247551,3.10201046469143,4.42033887403513,5.69815111272701,5.53138332319328,6.52712719194499,6.4780224519565,5.92460023975329,6.821100238734,7.24855387750463,7.09042190235624,6.8710752638741,3.20725433494218,2.92264415801584,4.99186568755795,5.73840839644608,5.67426080449371,6.17791605210804,6.52612781678676,7.20598992582024,6.76275972135308,6.69783423021544,6.799602112819,7.17982079966977,3.21094931246091,2.90667573020422,5.52342987775033,5.02642959041557,6.03559148475467,5.73585644587252,6.47168870922684,6.85460997401969,6.65783624353281,5.96043012443038,7.34354325497102,7.43995974324676,3.46442833648931,2.82413838488612,5.33743603722598,6.41387240864244,6.63212245673876,5.81268939427639,6.11058073911734,6.73072613480579,6.56174546270588,7.49837305484114,6.89293860413299,6.9162339718628
"isogroup32147",5.17138562968694,6.36102008702779,6.2408270790188,6.14029642317235,5.75461328877274,6.53042091144326,5.34128167186881,5.93143684419867,4.37532405432437,5.40304446254254,5.64798480823229,5.44457667986513,5.16552641302347,6.36418576158015,6.22525806846247,5.81887140778182,5.91975728036466,5.86019941455275,6.21592768577081,5.74446004425912,5.56139128344635,5.79443786289796,5.16077409221579,5.24957364965711,5.00543293720245,6.2865360533535,6.47355510746876,6.00109376771498,5.73181419617839,5.69567110426812,5.75401762896536,5.72379694235002,5.72624102842659,5.59831895548287,5.62083410211014,5.42740781294937,5.1225217882093,5.95554329847761,6.35526576554666,5.76815219488821,5.75078402459719,5.80260832534097,6.03449428213342,5.2379115567096,6.0322013398906,5.87632926431308,5.29467437087555,5.19133612405609
"isogroup5598",3.95895535556785,2.4789962406633,2.38772517903382,2.63164446054515,2.04836072324757,1.21945209617628,2.33853375000501,2.32314541245118,2.40827885845342,1.79896189514702,2.76024749180188,1.92518155870147,4.06340634062924,2.16381142516851,2.14107607160658,2.58599587847994,2.60306170537175,1.87327726594797,1.29705742401553,1.84154381668386,2.36645423342557,1.47376944450618,2.31175220069512,1.33536906068789,3.85833517533018,1.83247906809141,2.35946090072642,2.66442685501227,2.77889536301937,2.12403180256189,1.83299713500166,2.35877025616123,2.12080774425643,2.4380865369798,2.30591051838961,1.33560329423964,3.93859363749214,2.30218177584852,2.50885255059158,2.67269340615641,2.1922540517054,2.69231247583771,1.83725867018111,3.16751955494949,2.59385791373201,2.14240562944041,2.37968541100576,2.73854359340967
